,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
678,Rio Grande,464,16,0,70,25,162,173,18,2010-09-01
679,Rincón,113,2,0,3,2,41,56,9,2010-09-01
680,Quebradillas,130,2,0,8,5,45,55,15,2010-09-01
681,Ponce,2575,60,5,227,156,552,1396,179,2010-09-01
682,Lares,308,0,0,16,10,146,123,13,2010-09-01
683,Las Marías,67,0,0,4,2,39,21,1,2010-09-01
684,Las Piedras,396,6,0,47,24,176,135,8,2010-09-01
685,Loiza,396,17,0,37,34,111,185,12,2010-09-01
686,Luquillo,307,7,1,9,25,125,128,12,2010-09-01
687,Manatí,423,5,0,45,11,104,140,118,2010-09-01
688,Maricao,61,0,0,0,6,31,23,1,2010-09-01
689,Aguada,359,1,1,19,26,141,149,22,2010-09-01
690,Maunabo,88,0,0,6,17,35,30,0,2010-09-01
691,Moca,183,3,0,17,9,75,66,13,2010-09-01
692,Morovis,213,5,0,11,13,115,44,25,2010-09-01
693,Naguabo,203,11,0,20,18,92,58,4,2010-09-01
694,Naranjito,316,2,0,22,14,110,116,52,2010-09-01
695,Orocovis,270,3,0,4,16,128,96,23,2010-09-01
696,Patillas,239,3,0,8,12,83,127,6,2010-09-01
697,Peñuelas,150,4,1,16,18,54,51,6,2010-09-01
698,Mayagüez,1731,11,0,99,66,541,932,82,2010-09-01
699,Yabucoa,473,4,0,65,38,225,138,3,2010-09-01
700,Adjuntas,237,0,0,15,8,113,93,8,2010-09-01
701,Yauco,372,1,1,37,20,100,180,33,2010-09-01
702,Cidra,294,6,2,37,22,156,39,32,2010-10-01
703,Coamo,485,7,1,25,30,225,170,27,2010-10-01
704,Comerío,306,3,0,18,33,107,117,28,2010-10-01
705,Corozal,433,4,1,36,22,138,129,103,2010-10-01
706,Culebra,58,0,0,0,2,17,39,0,2010-10-01
707,Dorado,490,15,0,46,27,110,205,87,2010-10-01
708,Fajardo,500,7,0,55,37,145,229,27,2010-10-01
709,Florida,143,2,0,8,4,72,49,8,2010-10-01
710,Guánica,137,0,0,10,10,45,67,5,2010-10-01
711,Guayama,707,13,0,31,55,216,371,21,2010-10-01
712,Guayanilla,176,3,1,19,6,80,61,6,2010-10-01
713,Guaynabo,1677,23,0,231,43,293,912,175,2010-10-01
714,Gurabo,226,10,0,34,19,101,34,28,2010-10-01
715,Hatillo,395,0,0,30,4,143,122,96,2010-10-01
716,Hormigueros,180,2,0,9,4,82,72,11,2010-10-01
717,Ciales,213,2,0,10,9,86,90,16,2010-10-01
718,Ceiba,166,2,1,11,14,75,61,2,2010-10-01
719,Cayey,944,12,1,37,45,250,546,53,2010-10-01
720,Cataño,269,6,0,36,20,78,100,29,2010-10-01
721,Adjuntas,258,0,0,15,9,126,100,8,2010-10-01
722,Aguada,380,2,1,20,27,150,155,25,2010-10-01
723,Aguadilla,818,5,0,67,35,326,349,36,2010-10-01
724,Aguas Buenas,239,4,0,42,31,106,38,18,2010-10-01
725,Aibonito,384,4,0,17,38,136,155,34,2010-10-01
726,Añasco,157,0,0,15,7,83,41,11,2010-10-01
727,Arecibo,1044,16,0,85,30,373,365,175,2010-10-01
728,Humacao,1147,11,2,115,36,442,531,10,2010-10-01
729,Arroyo,185,5,0,2,21,56,93,8,2010-10-01
730,Barranquitas,459,6,1,17,39,181,169,46,2010-10-01
731,Bayamón,6205,43,1,795,125,1243,2986,1012,2010-10-01
732,Cabo Rojo,384,7,0,17,15,229,101,15,2010-10-01
733,Caguas,1955,16,1,258,79,612,716,273,2010-10-01
734,Camuy,197,4,0,12,5,91,60,25,2010-10-01
735,Canóvanas,504,25,1,55,40,176,183,24,2010-10-01
736,Carolina,2661,43,1,367,112,486,1415,237,2010-10-01
737,Barceloneta,301,6,0,28,3,103,89,72,2010-10-01
738,Yauco,435,1,1,48,23,118,209,35,2010-10-01
739,Villalba,95,1,0,5,20,35,23,11,2010-10-01
740,Jayuya,105,0,0,5,12,46,39,3,2010-10-01
741,Rincón,128,2,0,5,3,47,62,9,2010-10-01
742,Rio Grande,546,17,0,75,27,197,207,23,2010-10-01
743,Sabana Grande,136,0,0,11,6,38,79,2,2010-10-01
744,Salinas,687,4,0,34,26,190,414,19,2010-10-01
745,San Germán,173,2,0,12,7,80,56,16,2010-10-01
746,San Juan,8225,170,2,1249,262,1268,3996,1278,2010-10-01
747,San Lorenzo,253,14,0,33,16,125,45,20,2010-10-01
748,Quebradillas,156,2,0,9,5,55,69,16,2010-10-01
749,San Sebastián,412,1,1,19,18,227,127,19,2010-10-01
750,Toa Alta,487,12,0,62,24,181,117,91,2010-10-01
751,Toa Baja,1268,22,0,207,41,361,410,227,2010-10-01
752,Trujillo Alto,742,13,1,94,39,235,297,63,2010-10-01
753,Utuado,637,0,0,17,22,278,298,22,2010-10-01
754,Vega Alta,471,9,0,56,27,82,132,165,2010-10-01
755,Vega Baja,665,6,0,79,18,179,241,142,2010-10-01
756,Vieques,283,6,0,4,17,148,100,8,2010-10-01
757,Santa Isabel,334,11,1,19,25,83,177,18,2010-10-01
758,Yabucoa,527,6,1,72,40,250,155,3,2010-10-01
759,Ponce,2887,62,5,251,179,619,1577,194,2010-10-01
760,Patillas,282,4,0,12,16,95,149,6,2010-10-01
761,Juana Díaz,407,13,2,49,29,171,128,15,2010-10-01
762,Juncos,212,12,1,38,14,94,28,25,2010-10-01
763,Lares,339,0,0,16,11,156,143,13,2010-10-01
764,Las Marías,75,0,0,4,2,45,23,1,2010-10-01
765,Las Piedras,445,10,0,52,31,190,151,11,2010-10-01
766,Loiza,434,18,0,48,35,125,196,12,2010-10-01
767,Luquillo,348,7,1,12,28,141,147,12,2010-10-01
768,Peñuelas,179,4,1,18,18,71,60,7,2010-10-01
769,Manatí,524,5,0,51,13,129,185,141,2010-10-01
770,Maunabo,101,0,0,6,18,39,38,0,2010-10-01
771,Mayagüez,1977,17,0,108,75,630,1048,99,2010-10-01
772,Moca,196,3,0,18,10,84,68,13,2010-10-01
773,Morovis,239,7,0,14,13,127,47,31,2010-10-01
774,Naguabo,238,11,0,21,22,109,71,4,2010-10-01
775,Naranjito,371,2,0,30,14,125,132,68,2010-10-01
776,Orocovis,286,3,0,5,17,136,102,23,2010-10-01
777,Maricao,64,0,0,0,6,33,23,2,2010-10-01
778,Isabela,347,4,0,13,15,119,179,17,2010-10-01
779,Lajas,140,2,0,8,2,76,44,8,2010-10-01
780,Adjuntas,274,0,0,16,10,131,109,8,2010-11-01
781,Corozal,470,4,1,39,24,155,141,106,2010-11-01
782,Culebra,60,0,0,0,2,17,41,0,2010-11-01
783,Dorado,540,17,0,50,27,124,229,93,2010-11-01
784,Fajardo,535,9,0,57,38,155,245,31,2010-11-01
785,Florida,157,2,0,9,5,77,56,8,2010-11-01
786,Guánica,146,0,0,11,11,47,72,5,2010-11-01
787,Guayama,761,14,0,35,58,235,397,22,2010-11-01
788,Guayanilla,192,3,2,20,7,90,64,6,2010-11-01
789,Guaynabo,1796,27,0,252,45,312,972,188,2010-11-01
790,Gurabo,266,13,0,37,24,124,37,31,2010-11-01
791,Hatillo,424,0,0,30,4,158,133,99,2010-11-01
792,Hormigueros,200,2,0,9,5,90,83,11,2010-11-01
793,Humacao,1248,16,2,124,40,484,571,11,2010-11-01
794,Isabela,370,5,0,14,16,133,185,17,2010-11-01
795,Jayuya,110,0,0,5,12,48,42,3,2010-11-01
796,Comerío,341,3,0,19,34,124,130,31,2010-11-01
797,Coamo,528,8,1,26,34,244,186,29,2010-11-01
798,Cidra,320,6,2,39,28,147,65,33,2010-11-01
799,Ciales,249,2,0,12,11,109,98,17,2010-11-01
800,Aguas Buenas,260,4,0,43,33,117,40,23,2010-11-01
801,Aibonito,422,4,0,18,41,150,175,34,2010-11-01
802,Añasco,167,0,0,16,7,89,44,11,2010-11-01
803,Arecibo,1210,17,0,96,35,438,439,185,2010-11-01
804,Arroyo,193,5,0,2,21,59,96,10,2010-11-01
805,Barceloneta,336,6,0,30,5,109,107,79,2010-11-01
806,Barranquitas,515,6,1,18,46,204,191,49,2010-11-01
807,Juana Díaz,451,14,2,52,31,195,142,15,2010-11-01
808,Bayamón,6751,45,1,859,133,1364,3243,1106,2010-11-01
809,Caguas,2157,20,1,288,87,655,788,318,2010-11-01
810,Camuy,236,4,0,13,7,109,72,31,2010-11-01
811,Canóvanas,558,29,1,60,47,193,203,25,2010-11-01
812,Carolina,2931,46,0,413,123,537,1545,267,2010-11-01
813,Cataño,295,8,0,40,22,86,108,31,2010-11-01
814,Cayey,1039,13,3,39,51,277,586,70,2010-11-01
815,Ceiba,171,2,1,12,14,77,62,3,2010-11-01
816,Cabo Rojo,432,7,0,20,18,261,110,16,2010-11-01
817,Juncos,236,14,1,42,15,104,31,29,2010-11-01
818,Lajas,153,2,0,8,3,87,45,8,2010-11-01
819,Aguada,415,2,1,22,28,167,167,28,2010-11-01
820,Sabana Grande,150,0,0,12,7,43,86,2,2010-11-01
821,Salinas,738,7,0,39,29,207,435,21,2010-11-01
822,San Germán,196,2,0,12,9,92,64,17,2010-11-01
823,San Juan,9045,181,2,1385,284,1392,4399,1402,2010-11-01
824,San Lorenzo,274,14,1,36,17,134,51,21,2010-11-01
825,San Sebastián,445,1,1,22,20,245,135,21,2010-11-01
826,Santa Isabel,365,11,1,25,27,90,192,19,2010-11-01
827,Rio Grande,601,17,0,78,32,224,224,26,2010-11-01
828,Toa Alta,564,13,0,66,29,210,136,110,2010-11-01
829,Trujillo Alto,820,15,1,106,39,266,327,66,2010-11-01
830,Utuado,678,1,0,17,22,301,314,23,2010-11-01
831,Vega Alta,520,9,0,58,28,94,150,181,2010-11-01
832,Vega Baja,745,7,0,92,26,193,264,163,2010-11-01
833,Vieques,310,7,0,4,18,154,118,9,2010-11-01
834,Villalba,109,1,0,5,21,43,24,15,2010-11-01
835,Yabucoa,572,8,1,73,45,268,174,3,2010-11-01
836,Toa Baja,1377,28,0,215,46,385,452,251,2010-11-01
837,Aguadilla,889,6,0,69,36,352,385,41,2010-11-01
838,Rincón,137,2,0,5,3,53,65,9,2010-11-01
839,Ponce,3107,74,5,269,195,669,1697,198,2010-11-01
840,Lares,372,1,0,16,15,172,154,14,2010-11-01
841,Las Marías,81,0,0,4,2,48,25,2,2010-11-01
842,Las Piedras,479,10,0,56,34,198,170,11,2010-11-01
843,Loiza,468,19,0,53,39,135,208,14,2010-11-01
844,Luquillo,379,8,1,13,29,159,157,12,2010-11-01
845,Manatí,586,7,0,56,16,144,212,151,2010-11-01
846,Maricao,65,0,0,0,6,33,23,3,2010-11-01
847,Quebradillas,185,2,0,13,5,65,83,17,2010-11-01
848,Maunabo,113,0,0,6,17,47,43,0,2010-11-01
849,Moca,217,3,0,18,11,94,78,13,2010-11-01
850,Morovis,257,7,0,16,14,135,52,33,2010-11-01
851,Naguabo,260,15,0,22,29,113,77,4,2010-11-01
852,Naranjito,406,2,0,32,14,134,150,74,2010-11-01
853,Orocovis,305,3,0,7,19,143,109,24,2010-11-01
854,Patillas,295,5,0,12,18,97,156,7,2010-11-01
855,Peñuelas,198,4,1,19,20,78,66,10,2010-11-01
856,Mayagüez,2208,21,1,114,80,703,1177,112,2010-11-01
857,Yauco,487,2,1,55,25,142,226,36,2010-11-01
858,Aguada,440,2,1,22,30,178,178,29,2010-12-01
859,Aguas Buenas,278,6,0,49,36,120,43,24,2010-12-01
860,Ponce,3412,80,5,296,212,735,1870,214,2010-12-01
861,Peñuelas,225,4,1,23,24,84,79,10,2010-12-01
862,Patillas,306,5,0,13,18,101,161,8,2010-12-01
863,Orocovis,324,3,0,8,21,153,113,26,2010-12-01
864,Naranjito,457,3,0,35,14,155,169,81,2010-12-01
865,Naguabo,274,17,0,25,30,117,81,4,2010-12-01
866,Morovis,286,8,0,18,14,151,59,36,2010-12-01
867,Moca,232,3,0,18,11,104,82,14,2010-12-01
868,Mayagüez,2511,23,1,127,83,778,1370,129,2010-12-01
869,Maunabo,116,0,0,6,17,49,44,0,2010-12-01
870,Maricao,70,0,0,0,6,34,26,4,2010-12-01
871,Manatí,663,11,0,59,19,168,249,157,2010-12-01
872,Luquillo,414,8,1,16,29,180,167,13,2010-12-01
873,Loiza,515,25,1,60,40,149,221,19,2010-12-01
874,Las Piedras,545,13,0,64,39,230,188,11,2010-12-01
875,Quebradillas,216,2,0,14,5,85,93,17,2010-12-01
876,Rincón,144,2,0,7,3,53,67,12,2010-12-01
877,Rio Grande,666,18,0,83,36,260,239,30,2010-12-01
878,Sabana Grande,164,1,0,12,8,49,92,2,2010-12-01
879,Yauco,511,4,1,57,29,147,236,37,2010-12-01
880,Yabucoa,616,9,1,81,47,286,189,3,2010-12-01
881,Villalba,128,1,0,5,23,53,28,18,2010-12-01
882,Vieques,344,7,0,4,18,169,135,11,2010-12-01
883,Vega Baja,806,8,0,102,28,207,284,177,2010-12-01
884,Vega Alta,562,9,0,62,31,102,165,193,2010-12-01
885,Utuado,737,1,0,19,27,324,339,27,2010-12-01
886,Las Marías,92,0,0,4,2,55,28,3,2010-12-01
887,Trujillo Alto,913,17,1,122,47,288,361,77,2010-12-01
888,Toa Alta,610,16,0,73,30,231,148,112,2010-12-01
889,Santa Isabel,396,12,1,28,33,96,205,21,2010-12-01
890,San Sebastián,471,1,1,22,22,254,146,25,2010-12-01
891,San Lorenzo,303,15,1,44,20,145,55,23,2010-12-01
892,San Juan,9929,201,2,1538,311,1537,4792,1548,2010-12-01
893,San Germán,222,2,0,12,10,109,71,18,2010-12-01
894,Salinas,795,10,0,41,30,225,467,22,2010-12-01
895,Toa Baja,1497,29,0,240,49,408,492,279,2010-12-01
896,Aguadilla,956,6,0,74,39,386,409,42,2010-12-01
897,Lares,398,1,0,16,16,178,172,15,2010-12-01
898,Juncos,258,15,1,46,17,114,32,33,2010-12-01
899,Ceiba,174,2,1,13,14,78,63,3,2010-12-01
900,Cayey,1142,14,3,45,54,305,646,75,2010-12-01
901,Cataño,314,10,0,42,25,90,114,33,2010-12-01
902,Carolina,3252,46,1,455,133,609,1712,296,2010-12-01
903,Canóvanas,612,32,2,65,55,215,216,27,2010-12-01
904,Camuy,265,5,0,14,7,129,77,33,2010-12-01
905,Caguas,2361,23,1,319,92,716,850,360,2010-12-01
906,Cabo Rojo,474,7,0,22,19,281,127,18,2010-12-01
907,Bayamón,7260,46,1,941,146,1441,3480,1205,2010-12-01
908,Barranquitas,550,7,1,18,50,217,207,50,2010-12-01
909,Barceloneta,364,7,0,31,7,121,114,84,2010-12-01
910,Arroyo,208,5,0,2,21,66,103,11,2010-12-01
911,Arecibo,1344,17,0,102,35,516,473,201,2010-12-01
912,Añasco,174,0,0,18,7,92,46,11,2010-12-01
913,Aibonito,468,4,0,20,48,162,194,40,2010-12-01
914,Ciales,274,2,0,14,11,122,107,18,2010-12-01
915,Cidra,359,8,2,47,33,158,71,40,2010-12-01
916,Coamo,568,8,1,28,36,255,208,32,2010-12-01
917,Comerío,369,3,0,22,36,140,136,32,2010-12-01
918,Juana Díaz,501,15,2,60,36,219,154,15,2010-12-01
919,Jayuya,118,0,0,5,13,55,42,3,2010-12-01
920,Isabela,417,5,0,16,16,153,204,23,2010-12-01
921,Humacao,1357,16,2,132,43,530,620,14,2010-12-01
922,Hormigueros,222,2,0,9,5,100,95,11,2010-12-01
923,Hatillo,490,0,0,34,11,190,150,105,2010-12-01
924,Gurabo,287,15,0,38,27,134,39,34,2010-12-01
925,Lajas,164,2,0,8,5,91,50,8,2010-12-01
926,Guaynabo,1911,31,0,266,48,331,1032,203,2010-12-01
927,Guayama,833,14,0,45,60,252,438,24,2010-12-01
928,Guánica,164,2,0,14,13,50,80,5,2010-12-01
929,Florida,162,2,0,9,6,80,57,8,2010-12-01
930,Fajardo,581,10,0,59,40,168,270,34,2010-12-01
931,Dorado,623,17,0,55,30,146,273,102,2010-12-01
932,Culebra,67,0,0,0,2,22,43,0,2010-12-01
933,Corozal,502,5,1,41,26,165,149,115,2010-12-01
934,Guayanilla,211,3,2,20,7,97,76,6,2010-12-01
935,Adjuntas,294,0,0,16,12,137,121,8,2010-12-01
936,Adjuntas,26,0,0,1,3,9,13,0,2011-01-01
937,Yabucoa,45,0,0,6,8,18,13,0,2011-01-01
938,Coamo,42,0,0,2,1,13,22,4,2011-01-01
939,Comerío,39,3,0,3,1,18,10,4,2011-01-01
940,Corozal,31,0,0,4,1,14,7,5,2011-01-01
941,Culebra,6,0,0,0,1,2,3,0,2011-01-01
942,Dorado,50,2,0,5,0,13,19,11,2011-01-01
943,Fajardo,40,0,0,2,2,19,16,1,2011-01-01
944,Florida,19,7,0,2,0,8,2,0,2011-01-01
945,Guánica,13,0,0,0,3,5,4,1,2011-01-01
946,Guayama,55,0,0,5,6,17,26,1,2011-01-01
947,Guayanilla,13,0,0,0,0,8,5,0,2011-01-01
948,Guaynabo,111,3,0,16,4,16,58,14,2011-01-01
949,Gurabo,13,1,0,8,0,3,1,0,2011-01-01
950,Hatillo,31,0,0,3,1,19,6,2,2011-01-01
951,Hormigueros,22,0,0,0,1,13,7,1,2011-01-01
952,Humacao,105,2,0,8,4,52,39,0,2011-01-01
953,Cidra,21,1,0,6,4,9,0,1,2011-01-01
954,Ciales,25,0,0,0,0,19,6,0,2011-01-01
955,Ceiba,9,0,0,0,3,3,3,0,2011-01-01
956,Cayey,77,0,0,2,5,14,46,10,2011-01-01
957,Aguada,14,0,0,1,3,5,5,0,2011-01-01
958,Aguadilla,91,0,0,6,4,57,23,1,2011-01-01
959,Aguas Buenas,22,3,0,9,3,6,0,1,2011-01-01
960,Aibonito,39,1,0,2,3,9,21,3,2011-01-01
961,Añasco,15,1,0,2,0,5,4,3,2011-01-01
962,Arecibo,63,1,0,4,4,30,11,13,2011-01-01
963,Arroyo,19,1,0,3,3,9,3,0,2011-01-01
964,Isabela,25,2,0,1,1,11,9,1,2011-01-01
965,Barceloneta,20,0,0,6,0,4,6,4,2011-01-01
966,Bayamón,455,6,0,61,11,79,215,83,2011-01-01
967,Cabo Rojo,30,0,0,1,0,19,8,2,2011-01-01
968,Caguas,174,1,0,35,14,44,64,16,2011-01-01
969,Camuy,16,0,0,4,0,9,1,2,2011-01-01
970,Canóvanas,48,4,0,10,1,13,17,3,2011-01-01
971,Carolina,310,4,0,50,13,57,160,26,2011-01-01
