,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
7275,Aguadilla,71.0,0.0,0.0,2.0,12.0,33.0,24.0,0.0,2017-10-01
7276,Aguas Buenas,12.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,2017-10-01
7277,Aibonito,15.0,0.0,0.0,1.0,2.0,7.0,1.0,4.0,2017-10-01
7278,Añasco,14.0,0.0,0.0,2.0,0.0,7.0,4.0,1.0,2017-10-01
7279,Arecibo,82.0,1.0,0.0,4.0,15.0,26.0,31.0,5.0,2017-10-01
7280,Arroyo,6.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2017-10-01
7281,Barceloneta,46.0,0.0,0.0,3.0,2.0,16.0,21.0,4.0,2017-10-01
7282,Barranquitas,47.0,0.0,0.0,2.0,3.0,19.0,20.0,3.0,2017-10-01
7283,Bayamón,259.0,12.0,0.0,14.0,14.0,87.0,96.0,36.0,2017-10-01
7284,Isabela,14.0,1.0,0.0,0.0,5.0,1.0,7.0,0.0,2017-10-01
7285,Caguas,145.0,0.0,0.0,14.0,8.0,42.0,72.0,9.0,2017-10-01
7286,Camuy,12.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,2017-10-01
7287,Canóvanas,30.0,0.0,1.0,3.0,1.0,15.0,9.0,1.0,2017-10-01
7288,Carolina,197.0,5.0,1.0,17.0,14.0,50.0,96.0,14.0,2017-10-01
7289,Cataño,28.0,2.0,0.0,0.0,1.0,15.0,10.0,0.0,2017-10-01
7290,Ceiba,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2017-10-01
7291,Jayuya,8.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2017-10-01
7292,Manatí,31.0,0.0,0.0,1.0,5.0,14.0,10.0,1.0,2017-10-01
7293,Juncos,19.0,0.0,0.0,3.0,2.0,6.0,6.0,2.0,2017-10-01
7294,Salinas,20.0,0.0,0.0,0.0,5.0,5.0,8.0,2.0,2017-10-01
7295,San Germán,13.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,2017-10-01
7296,San Juan,680.0,16.0,1.0,49.0,52.0,233.0,259.0,70.0,2017-10-01
7297,San Lorenzo,21.0,1.0,0.0,1.0,2.0,11.0,5.0,1.0,2017-10-01
7298,San Sebastián,24.0,0.0,0.0,1.0,3.0,10.0,9.0,1.0,2017-10-01
7299,Santa Isabel,17.0,1.0,0.0,1.0,6.0,3.0,6.0,0.0,2017-10-01
7300,Toa Alta,42.0,2.0,1.0,2.0,2.0,23.0,11.0,1.0,2017-10-01
7301,Sabana Grande,6.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2017-10-01
7302,Toa Baja,78.0,0.0,0.0,5.0,8.0,27.0,23.0,15.0,2017-10-01
7303,Utuado,12.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,2017-10-01
7304,Vega Alta,46.0,1.0,1.0,0.0,7.0,22.0,13.0,2.0,2017-10-01
7305,Vega Baja,136.0,0.0,1.0,10.0,9.0,62.0,48.0,6.0,2017-10-01
7306,Vieques,24.0,0.0,0.0,0.0,1.0,14.0,8.0,1.0,2017-10-01
7307,Villalba,8.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2017-10-01
7308,Yabucoa,21.0,0.0,0.0,0.0,5.0,11.0,5.0,0.0,2017-10-01
7309,Yauco,9.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,2017-10-01
7310,Trujillo Alto,57.0,0.0,0.0,6.0,5.0,20.0,22.0,4.0,2017-10-01
7311,Juana Díaz,19.0,0.0,1.0,-1.0,4.0,7.0,8.0,0.0,2017-10-01
7312,Rio Grande,21.0,0.0,0.0,1.0,4.0,9.0,6.0,1.0,2017-10-01
7313,Quebradillas,11.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,2017-10-01
7314,Lajas,19.0,0.0,2.0,0.0,3.0,2.0,9.0,3.0,2017-10-01
7315,Lares,6.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2017-10-01
7316,Las Marías,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2017-10-01
7317,Las Piedras,38.0,0.0,0.0,0.0,3.0,18.0,17.0,0.0,2017-10-01
7318,Loiza,19.0,2.0,0.0,0.0,6.0,4.0,7.0,0.0,2017-10-01
7319,Luquillo,34.0,0.0,0.0,2.0,1.0,17.0,12.0,2.0,2017-10-01
7320,Maricao,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2017-10-01
7321,Rincón,11.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,2017-10-01
7322,Maunabo,7.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2017-10-01
7323,Moca,14.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,2017-10-01
7324,Morovis,19.0,0.0,0.0,2.0,0.0,15.0,1.0,1.0,2017-10-01
7325,Naguabo,20.0,0.0,1.0,0.0,1.0,10.0,8.0,0.0,2017-10-01
7326,Naranjito,25.0,1.0,0.0,0.0,1.0,10.0,10.0,3.0,2017-10-01
7327,Orocovis,11.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,2017-10-01
7328,Patillas,12.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,2017-10-01
7329,Peñuelas,12.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,2017-10-01
7330,Mayagüez,41.0,0.0,0.0,2.0,6.0,14.0,17.0,2.0,2017-10-01
7331,Ponce,160.0,6.0,0.0,8.0,12.0,55.0,78.0,1.0,2017-10-01
7332,Juncos,20.0,0.0,0.0,1.0,2.0,8.0,7.0,2.0,2017-11-01
7333,Jayuya,9.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,2017-11-01
7334,Patillas,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2017-11-01
7335,Orocovis,10.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,2017-11-01
7336,Naranjito,15.0,0.0,0.0,2.0,1.0,2.0,8.0,2.0,2017-11-01
7337,Naguabo,24.0,1.0,0.0,2.0,2.0,7.0,11.0,1.0,2017-11-01
7338,Morovis,23.0,0.0,0.0,5.0,7.0,5.0,5.0,1.0,2017-11-01
7339,Moca,26.0,0.0,0.0,2.0,4.0,7.0,12.0,1.0,2017-11-01
7340,Mayagüez,65.0,1.0,0.0,2.0,6.0,8.0,48.0,0.0,2017-11-01
7341,Maunabo,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2017-11-01
7342,Maricao,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2017-11-01
7343,Manatí,41.0,0.0,0.0,2.0,5.0,13.0,13.0,8.0,2017-11-01
7344,Luquillo,33.0,0.0,1.0,2.0,0.0,19.0,11.0,0.0,2017-11-01
7345,Loiza,21.0,0.0,0.0,2.0,1.0,6.0,11.0,1.0,2017-11-01
7346,Las Piedras,19.0,0.0,0.0,1.0,0.0,5.0,11.0,2.0,2017-11-01
7347,Las Marías,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-11-01
7348,Lares,12.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,2017-11-01
7349,Peñuelas,8.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,2017-11-01
7350,Ponce,156.0,2.0,0.0,6.0,18.0,29.0,96.0,5.0,2017-11-01
7351,Quebradillas,9.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,2017-11-01
7352,Rincón,11.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,2017-11-01
7353,Villalba,30.0,0.0,0.0,0.0,14.0,11.0,5.0,0.0,2017-11-01
7354,Vieques,13.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,2017-11-01
7355,Vega Baja,85.0,2.0,0.0,4.0,2.0,39.0,34.0,4.0,2017-11-01
7356,Vega Alta,47.0,1.0,0.0,2.0,1.0,17.0,22.0,4.0,2017-11-01
7357,Utuado,19.0,0.0,0.0,0.0,3.0,4.0,10.0,2.0,2017-11-01
7358,Trujillo Alto,50.0,1.0,0.0,4.0,4.0,12.0,28.0,1.0,2017-11-01
7359,Toa Baja,58.0,1.0,0.0,9.0,3.0,16.0,16.0,13.0,2017-11-01
7360,Lajas,5.0,0.0,-1.0,0.0,2.0,4.0,1.0,-1.0,2017-11-01
7361,Toa Alta,27.0,2.0,0.0,2.0,0.0,4.0,13.0,6.0,2017-11-01
7362,San Sebastián,18.0,0.0,1.0,1.0,1.0,8.0,8.0,0.0,2017-11-01
7363,San Lorenzo,30.0,2.0,0.0,3.0,3.0,5.0,15.0,2.0,2017-11-01
7364,San Juan,614.0,15.0,5.0,81.0,34.0,139.0,279.0,61.0,2017-11-01
7365,San Germán,7.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2017-11-01
7366,Salinas,16.0,0.0,0.0,0.0,1.0,4.0,10.0,1.0,2017-11-01
7367,Sabana Grande,8.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,2017-11-01
7368,Rio Grande,21.0,0.0,1.0,1.0,2.0,9.0,5.0,3.0,2017-11-01
7369,Santa Isabel,14.0,0.0,1.0,1.0,1.0,5.0,6.0,0.0,2017-11-01
7370,Juana Díaz,22.0,0.0,0.0,2.0,6.0,4.0,10.0,0.0,2017-11-01
7371,Yauco,16.0,1.0,0.0,1.0,4.0,6.0,4.0,0.0,2017-11-01
7372,Isabela,48.0,0.0,0.0,1.0,7.0,10.0,27.0,3.0,2017-11-01
7373,Carolina,169.0,2.0,1.0,15.0,14.0,49.0,73.0,15.0,2017-11-01
7374,Canóvanas,28.0,0.0,1.0,4.0,4.0,9.0,9.0,1.0,2017-11-01
7375,Camuy,23.0,0.0,1.0,2.0,6.0,5.0,9.0,0.0,2017-11-01
7376,Caguas,166.0,3.0,0.0,22.0,5.0,33.0,86.0,17.0,2017-11-01
7377,Cabo Rojo,7.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2017-11-01
7378,Bayamón,265.0,2.0,0.0,22.0,12.0,63.0,122.0,44.0,2017-11-01
7379,Barranquitas,18.0,0.0,0.0,0.0,1.0,5.0,10.0,2.0,2017-11-01
7380,Cataño,26.0,0.0,0.0,3.0,0.0,9.0,12.0,2.0,2017-11-01
7381,Barceloneta,23.0,1.0,0.0,1.0,4.0,4.0,12.0,1.0,2017-11-01
7382,Arecibo,82.0,3.0,0.0,5.0,13.0,28.0,26.0,7.0,2017-11-01
7383,Añasco,26.0,0.0,0.0,1.0,4.0,14.0,7.0,0.0,2017-11-01
7384,Aibonito,10.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2017-11-01
7385,Aguas Buenas,16.0,2.0,0.0,3.0,2.0,5.0,3.0,1.0,2017-11-01
7386,Aguadilla,58.0,1.0,0.0,3.0,4.0,18.0,30.0,2.0,2017-11-01
7387,Aguada,13.0,0.0,0.0,1.0,1.0,6.0,5.0,0.0,2017-11-01
7388,Adjuntas,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2017-11-01
7389,Arroyo,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2017-11-01
7390,Yabucoa,28.0,0.0,0.0,1.0,8.0,9.0,10.0,0.0,2017-11-01
7391,Cayey,51.0,0.0,0.0,3.0,5.0,7.0,31.0,5.0,2017-11-01
7392,Ciales,21.0,0.0,2.0,1.0,1.0,3.0,13.0,1.0,2017-11-01
7393,Humacao,68.0,0.0,1.0,5.0,2.0,21.0,34.0,5.0,2017-11-01
7394,Hormigueros,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2017-11-01
7395,Hatillo,46.0,0.0,0.0,1.0,5.0,12.0,21.0,7.0,2017-11-01
7396,Gurabo,22.0,1.0,0.0,1.0,0.0,11.0,7.0,2.0,2017-11-01
7397,Guaynabo,100.0,0.0,1.0,11.0,5.0,22.0,43.0,18.0,2017-11-01
7398,Guayanilla,12.0,1.0,0.0,0.0,2.0,3.0,5.0,1.0,2017-11-01
7399,Guayama,27.0,0.0,0.0,3.0,3.0,8.0,11.0,2.0,2017-11-01
7400,Ceiba,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2017-11-01
7401,Guánica,9.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,2017-11-01
7402,Fajardo,33.0,0.0,0.0,3.0,7.0,6.0,15.0,2.0,2017-11-01
7403,Dorado,30.0,2.0,1.0,2.0,0.0,7.0,14.0,4.0,2017-11-01
7404,Culebra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-01
7405,Corozal,21.0,1.0,0.0,4.0,0.0,10.0,4.0,2.0,2017-11-01
7406,Comerío,8.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,2017-11-01
7407,Coamo,18.0,1.0,0.0,2.0,2.0,4.0,9.0,0.0,2017-11-01
7408,Cidra,18.0,0.0,0.0,5.0,0.0,6.0,5.0,2.0,2017-11-01
7409,Florida,9.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,2017-11-01
7410,Yabucoa,16.0,0.0,0.0,1.0,2.0,4.0,6.0,3.0,2017-12-01
7411,Yauco,25.0,0.0,0.0,0.0,10.0,6.0,9.0,0.0,2017-12-01
7412,Aguada,31.0,0.0,-1.0,2.0,9.0,6.0,13.0,2.0,2017-12-01
7413,Orocovis,9.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,2017-12-01
7414,Naranjito,39.0,1.0,0.0,0.0,3.0,18.0,16.0,1.0,2017-12-01
7415,Naguabo,12.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,2017-12-01
7416,Morovis,27.0,0.0,1.0,1.0,4.0,11.0,9.0,1.0,2017-12-01
7417,Moca,21.0,0.0,0.0,1.0,5.0,7.0,7.0,1.0,2017-12-01
7418,Mayagüez,81.0,1.0,0.0,2.0,3.0,19.0,52.0,4.0,2017-12-01
7419,Maunabo,6.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2017-12-01
7420,Maricao,14.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,2017-12-01
7421,Manatí,31.0,1.0,0.0,1.0,4.0,4.0,11.0,10.0,2017-12-01
7422,Luquillo,17.0,0.0,0.0,2.0,0.0,9.0,5.0,1.0,2017-12-01
7423,Loiza,22.0,2.0,0.0,1.0,3.0,5.0,9.0,2.0,2017-12-01
7424,Las Piedras,20.0,0.0,0.0,1.0,2.0,7.0,10.0,0.0,2017-12-01
7425,Las Marías,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2017-12-01
7426,Lares,20.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,2017-12-01
7427,Lajas,17.0,0.0,1.0,2.0,1.0,1.0,12.0,0.0,2017-12-01
7428,Patillas,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2017-12-01
7429,Ponce,220.0,7.0,-1.0,11.0,37.0,27.0,132.0,7.0,2017-12-01
7430,Quebradillas,28.0,0.0,0.0,1.0,1.0,7.0,18.0,1.0,2017-12-01
7431,Rincón,13.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,2017-12-01
7432,Villalba,19.0,0.0,0.0,0.0,3.0,11.0,4.0,1.0,2017-12-01
7433,Vieques,19.0,0.0,0.0,2.0,2.0,11.0,4.0,0.0,2017-12-01
7434,Vega Baja,75.0,1.0,0.0,4.0,0.0,23.0,41.0,6.0,2017-12-01
7435,Vega Alta,33.0,2.0,1.0,0.0,2.0,9.0,15.0,4.0,2017-12-01
7436,Utuado,15.0,1.0,0.0,0.0,4.0,4.0,6.0,0.0,2017-12-01
7437,Trujillo Alto,53.0,2.0,3.0,5.0,3.0,8.0,28.0,4.0,2017-12-01
7438,Toa Baja,51.0,0.0,3.0,12.0,1.0,5.0,20.0,10.0,2017-12-01
7439,Juncos,25.0,1.0,0.0,4.0,1.0,5.0,10.0,4.0,2017-12-01
7440,Toa Alta,31.0,0.0,0.0,3.0,1.0,11.0,13.0,3.0,2017-12-01
7441,San Sebastián,51.0,0.0,1.0,2.0,5.0,11.0,30.0,1.0,2017-12-01
7442,San Lorenzo,14.0,2.0,0.0,1.0,1.0,4.0,6.0,0.0,2017-12-01
7443,San Juan,553.0,12.0,1.0,72.0,37.0,96.0,263.0,72.0,2017-12-01
7444,San Germán,7.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,2017-12-01
7445,Salinas,11.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,2017-12-01
7446,Sabana Grande,9.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2017-12-01
7447,Rio Grande,31.0,0.0,0.0,2.0,5.0,14.0,6.0,4.0,2017-12-01
7448,Santa Isabel,30.0,0.0,0.0,1.0,3.0,7.0,19.0,0.0,2017-12-01
7449,Juana Díaz,34.0,1.0,0.0,2.0,6.0,10.0,13.0,2.0,2017-12-01
7450,Peñuelas,13.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,2017-12-01
7451,Adjuntas,17.0,0.0,0.0,0.0,1.0,5.0,11.0,0.0,2017-12-01
7452,Cayey,42.0,0.0,0.0,3.0,5.0,5.0,26.0,3.0,2017-12-01
7453,Cataño,26.0,0.0,0.0,0.0,6.0,3.0,11.0,6.0,2017-12-01
7454,Carolina,133.0,2.0,2.0,14.0,8.0,20.0,70.0,17.0,2017-12-01
7455,Canóvanas,30.0,4.0,1.0,3.0,1.0,11.0,9.0,1.0,2017-12-01
7456,Camuy,23.0,1.0,0.0,3.0,2.0,5.0,11.0,1.0,2017-12-01
7457,Caguas,188.0,9.0,0.0,25.0,14.0,27.0,98.0,15.0,2017-12-01
7458,Bayamón,264.0,3.0,1.0,21.0,15.0,67.0,100.0,57.0,2017-12-01
7459,Ceiba,8.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,2017-12-01
7460,Barranquitas,13.0,2.0,0.0,0.0,0.0,3.0,6.0,2.0,2017-12-01
7461,Arroyo,8.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2017-12-01
7462,Arecibo,80.0,1.0,1.0,3.0,10.0,26.0,34.0,5.0,2017-12-01
7463,Añasco,7.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2017-12-01
7464,Aibonito,9.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,2017-12-01
7465,Aguas Buenas,9.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,2017-12-01
7466,Aguadilla,65.0,0.0,0.0,2.0,7.0,30.0,24.0,2.0,2017-12-01
7467,Jayuya,8.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,2017-12-01
7468,Barceloneta,25.0,0.0,0.0,2.0,6.0,4.0,9.0,4.0,2017-12-01
7469,Ciales,13.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,2017-12-01
7470,Cabo Rojo,21.0,0.0,0.0,1.0,1.0,8.0,10.0,1.0,2017-12-01
7471,Isabela,50.0,0.0,1.0,0.0,7.0,15.0,25.0,2.0,2017-12-01
7472,Cidra,18.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,2017-12-01
7473,Humacao,49.0,1.0,1.0,3.0,2.0,19.0,22.0,1.0,2017-12-01
7474,Hormigueros,8.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,2017-12-01
7475,Hatillo,25.0,0.0,0.0,1.0,3.0,5.0,13.0,3.0,2017-12-01
7476,Gurabo,20.0,1.0,0.0,1.0,0.0,4.0,14.0,0.0,2017-12-01
7477,Guayanilla,15.0,0.0,0.0,2.0,8.0,3.0,2.0,0.0,2017-12-01
7478,Guayama,28.0,1.0,0.0,2.0,3.0,9.0,12.0,1.0,2017-12-01
7479,Guánica,16.0,0.0,0.0,1.0,3.0,4.0,8.0,0.0,2017-12-01
7480,Guaynabo,91.0,1.0,0.0,9.0,17.0,16.0,34.0,14.0,2017-12-01
7481,Fajardo,28.0,1.0,0.0,4.0,1.0,8.0,11.0,3.0,2017-12-01
7482,Dorado,39.0,1.0,0.0,2.0,0.0,13.0,20.0,3.0,2017-12-01
7483,Culebra,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2017-12-01
7484,Corozal,21.0,1.0,0.0,1.0,0.0,7.0,12.0,0.0,2017-12-01
7485,Comerío,6.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2017-12-01
7486,Coamo,29.0,0.0,0.0,0.0,2.0,10.0,17.0,0.0,2017-12-01
7487,Florida,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-12-01
7488,Ponce,181.5,6.0,-0.5,8.5,24.0,22.5,114.5,6.5,2018-01-01
7489,Morovis,19.5,0.0,0.5,0.5,2.5,8.0,6.5,1.5,2018-01-01
7490,Peñuelas,8.0,0.0,0.0,0.0,0.5,5.5,2.0,0.0,2018-01-01
7491,Patillas,5.0,0.0,0.0,0.0,3.5,0.0,1.5,0.0,2018-01-01
7492,Orocovis,11.0,0.0,0.0,0.0,0.5,4.0,5.5,1.0,2018-01-01
7493,Naranjito,31.5,0.5,0.0,0.5,2.0,10.5,16.0,2.0,2018-01-01
7494,Naguabo,12.0,0.0,0.5,1.0,0.5,4.5,5.0,0.5,2018-01-01
7495,Moca,17.5,0.0,0.5,0.5,3.0,6.0,7.0,0.5,2018-01-01
7496,Las Marías,5.5,0.0,0.0,0.0,0.0,1.5,4.0,0.0,2018-01-01
7497,Maunabo,5.0,0.0,0.5,0.0,0.0,1.0,3.5,0.0,2018-01-01
7498,Maricao,9.0,0.0,0.0,0.0,0.0,3.5,5.5,0.0,2018-01-01
7499,Manatí,26.5,1.0,0.5,1.0,2.5,4.5,12.0,5.5,2018-01-01
7500,Luquillo,18.5,0.5,0.0,1.5,1.0,8.0,6.0,1.5,2018-01-01
7501,Loiza,17.0,1.0,0.0,1.0,3.0,4.0,7.0,1.0,2018-01-01
7502,Las Piedras,23.5,0.0,0.0,0.5,1.0,10.5,11.0,0.5,2018-01-01
7503,Quebradillas,20.0,0.0,0.0,0.5,1.0,4.0,13.0,1.5,2018-01-01
7504,Mayagüez,68.5,0.5,0.5,1.5,3.5,12.0,47.5,3.0,2018-01-01
7505,Rincón,11.5,0.5,0.0,1.5,1.0,3.0,4.0,1.5,2018-01-01
7506,Yauco,17.5,0.0,0.0,0.5,6.0,4.0,7.0,0.0,2018-01-01
7507,Sabana Grande,5.5,0.0,0.0,0.5,2.5,1.5,1.0,0.0,2018-01-01
7508,Lares,16.5,0.0,0.0,1.0,1.5,3.5,10.0,0.5,2018-01-01
7509,Yabucoa,14.0,0.0,0.0,1.0,2.5,3.0,6.0,1.5,2018-01-01
7510,Villalba,11.5,0.0,0.0,0.0,1.5,6.0,3.5,0.5,2018-01-01
7511,Vieques,17.5,1.0,0.0,1.0,1.5,9.0,5.0,0.0,2018-01-01
7512,Vega Baja,68.5,1.5,0.5,4.5,0.5,19.5,38.0,4.0,2018-01-01
7513,Vega Alta,34.5,2.0,0.5,1.0,4.0,10.5,12.0,4.5,2018-01-01
7514,Utuado,12.0,0.5,0.0,0.5,2.0,3.0,5.5,0.5,2018-01-01
7515,Rio Grande,23.5,1.5,0.0,2.0,3.5,9.5,4.5,2.5,2018-01-01
7516,Trujillo Alto,44.5,2.0,2.5,3.5,1.5,7.5,24.5,3.0,2018-01-01
7517,Toa Alta,30.0,0.0,0.0,2.5,1.5,11.5,11.5,3.0,2018-01-01
7518,Santa Isabel,25.5,0.0,0.0,0.5,4.0,4.5,16.0,0.5,2018-01-01
7519,San Sebastián,31.5,0.0,0.5,1.0,2.5,8.0,17.0,2.0,2018-01-01
7520,San Lorenzo,14.5,1.0,0.0,2.5,0.5,3.0,7.0,0.5,2018-01-01
7521,San Juan,545.5,13.0,1.5,58.0,33.5,100.0,260.5,79.0,2018-01-01
7522,San Germán,8.0,0.0,0.0,0.0,3.0,1.5,3.5,0.0,2018-01-01
7523,Salinas,20.5,1.5,0.5,1.0,3.0,2.0,12.0,0.5,2018-01-01
7524,Toa Baja,62.0,0.0,1.5,8.5,1.0,7.5,32.5,11.0,2018-01-01
7525,Lajas,13.0,0.0,0.5,1.5,1.0,1.0,8.5,0.5,2018-01-01
7526,Coamo,20.5,1.0,0.0,0.5,1.5,6.5,10.5,0.5,2018-01-01
7527,Juncos,19.5,0.5,0.0,3.0,1.0,4.5,8.0,2.5,2018-01-01
7528,Cayey,47.0,0.5,1.0,2.0,6.0,8.0,26.5,3.0,2018-01-01
7529,Cataño,21.5,0.0,0.0,1.5,3.0,4.0,9.5,3.5,2018-01-01
7530,Carolina,142.0,3.0,1.0,16.0,11.5,19.0,74.0,17.5,2018-01-01
7531,Canóvanas,23.0,2.0,0.5,1.5,1.5,8.5,8.0,1.0,2018-01-01
7532,Camuy,22.0,0.5,0.0,2.5,2.5,3.5,11.5,1.5,2018-01-01
7533,Caguas,167.0,5.5,0.0,17.0,8.5,23.0,96.0,17.0,2018-01-01
7534,Cabo Rojo,17.0,0.5,0.5,0.5,1.0,5.5,8.0,1.0,2018-01-01
7535,Bayamón,230.0,2.5,1.5,21.0,11.0,48.0,92.5,53.5,2018-01-01
7536,Barranquitas,14.0,1.0,0.0,0.0,1.0,2.5,7.5,2.0,2018-01-01
7537,Barceloneta,25.5,0.0,0.0,2.0,3.0,4.0,13.0,3.5,2018-01-01
7538,Arroyo,9.5,0.0,0.5,0.5,0.5,4.0,4.0,0.0,2018-01-01
7539,Arecibo,68.0,0.5,1.0,3.0,10.0,16.5,32.0,5.0,2018-01-01
7540,Añasco,10.0,0.0,0.5,0.0,2.0,4.5,2.0,1.0,2018-01-01
7541,Aibonito,9.0,0.5,0.0,1.0,2.5,2.5,2.0,0.5,2018-01-01
7542,Aguas Buenas,9.5,0.5,0.0,2.0,1.5,2.0,1.5,2.0,2018-01-01
7543,Adjuntas,10.5,0.0,0.0,0.0,1.5,3.5,5.5,0.0,2018-01-01
7544,Aguada,18.5,0.0,-0.5,1.0,5.0,5.0,6.5,1.5,2018-01-01
7545,Ceiba,6.0,0.5,0.5,0.5,1.0,3.0,0.5,0.0,2018-01-01
7546,Ciales,11.0,0.0,0.0,0.0,0.0,5.5,4.5,1.0,2018-01-01
7547,Aguadilla,57.0,0.0,0.5,2.5,7.0,22.5,21.0,3.5,2018-01-01
7548,Juana Díaz,27.5,0.5,0.0,1.0,4.0,7.0,14.0,1.0,2018-01-01
7549,Jayuya,10.0,0.0,0.5,0.5,1.5,2.5,4.0,1.0,2018-01-01
7550,Isabela,37.5,0.0,0.5,0.5,5.5,10.5,19.0,1.5,2018-01-01
7551,Humacao,35.0,0.5,0.5,2.0,2.5,11.5,17.5,0.5,2018-01-01
7552,Hormigueros,7.0,0.0,0.0,0.0,2.5,0.5,3.5,0.5,2018-01-01
7553,Cidra,22.5,0.0,0.0,0.0,1.0,5.0,13.5,3.0,2018-01-01
7554,Gurabo,18.0,0.5,0.0,3.5,1.0,3.0,10.0,0.0,2018-01-01
7555,Guaynabo,83.5,0.5,0.0,5.5,9.5,15.0,38.0,15.0,2018-01-01
7556,Guayanilla,11.5,0.0,0.0,1.0,4.5,3.5,2.5,0.0,2018-01-01
7557,Hatillo,24.0,0.5,0.0,0.5,4.5,3.5,12.0,3.5,2018-01-01
7558,Guánica,10.5,0.0,0.0,0.5,1.5,3.5,5.0,0.0,2018-01-01
7559,Florida,3.5,-0.5,0.5,0.0,0.5,2.0,1.0,0.0,2018-01-01
7560,Fajardo,23.0,0.5,0.0,2.0,3.0,6.0,9.5,2.0,2018-01-01
7561,Dorado,36.0,1.0,0.0,3.5,0.0,9.0,18.0,4.5,2018-01-01
7562,Culebra,2.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,2018-01-01
7563,Corozal,20.5,0.5,0.0,1.5,0.0,5.0,13.0,0.5,2018-01-01
7564,Comerío,10.5,3.0,0.0,1.5,2.0,0.5,2.0,1.5,2018-01-01
