Date,Puerto Rico SA,Puerto Rico NSA,Adjuntas NSA,Aguada NSA,Aguadilla NSA,Aguas Buenas NSA,Aibonito NSA,Añasco NSA,Arecibo NSA,Arroyo NSA,Barceloneta NSA,Barranquitas NSA,Bayamón NSA,Cabo Rojo NSA,Caguas NSA,Camuy NSA,Canóvanas NSA,Carolina NSA,Cataño NSA,Cayey NSA,Ceiba NSA,Ciales NSA,Cidra NSA,Coamo NSA,Comerío NSA,Corozal NSA,Culebra NSA,Dorado NSA,Fajardo NSA,Florida NSA,Guánica NSA,Guayama NSA,Guayanilla NSA,Guaynabo NSA,Gurabo NSA,Hatillo NSA,Hormigueros NSA,Humacao NSA,Isabela NSA,Jayuya NSA,Juana Diaz NSA,Juncos NSA,Lajas NSA,Lares NSA,Las Marías NSA,Las Piedras NSA,Loiza NSA,Luquillo NSA,Manatí NSA,Maricao NSA,Maunabo NSA,Mayaguez NSA,Moca NSA,Morovis NSA,Naguabo NSA,Naranjito NSA,Orocovis NSA,Patillas NSA,Peñuelas NSA,Ponce NSA,Quebradillas NSA,Rincón NSA,Rio Grande NSA,Sabana Grande NSA,Salinas NSA,San Germán NSA,San Juan NSA,San Lorenzo NSA,San Sebastián NSA,Santa Isabel NSA,Toa Alta NSA,Toa Baja NSA,Trujillo Alto NSA,Utuado NSA,Vega Alta NSA,Vega Baja NSA,Vieques NSA,Villalba NSA,Yabucoa NSA,Yauco NSA,"Mayaguez-San Germán, PR CSA NSA","Ponce-Coamo-Santa Isabel, PR CSA NSA","San Juan-Carolina, PR CSA NSA","Adjuntas, PR MicroSA NSA","Coamo, PR MicroSA NSA","Coco, Salinas, PR MicroSA NSA","Jayuya, PR MicroSA NSA","Santa Isabel, PR MicroSA NSA","Aguadilla-Isabela, PR MSA NSA","Arecibo, PR MSA NSA","Guayama, PR MSA NSA","Mayaguez, PR MSA NSA","Ponce, PR MSA NSA","San Germán, PR MSA NSA","San Juan-Carolina-Caguas, PR MSA NSA"
2004-04,1340316,1347231,5321,15140,21267,9467,7884,10484,33496,5422,7236,7522,83536,19726,54051,12515,14321,77874,8334,15885,6002,5214,15124,10816,4886,10311,942,12661,14737,3955,6150,14044,6511,44452,14790,12603,6406,21070,15115,4905,16270,12752,8733,11155,3958,12535,8817,6893,14685,2301,3774,30778,14400,8902,7704,8550,5352,5889,8207,62776,8482,5332,17728,9242,9482,13144,173248,14094,14968,9161,27470,35802,33732,9808,12366,20652,2525,8799,11169,15424,88029,149435,977470,5321,10816,9482,4905,9161,117669,67096,25355,37184,124137,50845,875537
2004-03,1339117,1356858,5392,15179,21390,9553,7993,10548,33765,5497,7316,7602,84136,19723,54506,12687,14460,78440,8429,16060,5970,5346,15312,11264,4948,10400,946,12776,14705,4052,6234,14035,6577,44727,14907,12916,6410,21264,15294,5146,16233,12788,8802,11311,4005,12552,8872,6896,14900,2132,3802,30842,14463,9041,7710,8622,5439,5976,8209,62516,8612,5407,17864,9254,9268,13245,174274,14256,15109,9200,27700,36061,33880,9818,12510,20815,2697,8867,11412,15583,88276,150075,985052,5392,11264,9268,5146,9200,118519,67980,25508,37252,124219,51024,882296
2004-02,1338784,1328943,5079,14869,21035,9313,7787,10380,33128,5363,7200,7459,82641,19285,53416,12468,14137,76991,8244,15732,5835,5081,14915,11087,4809,10242,889,12487,14293,3956,6019,13731,6407,43969,14608,12485,6307,20867,14947,4980,15791,12551,8537,11091,3932,12312,8682,6725,14638,2164,3715,30158,14254,8887,7496,8451,5308,5770,8027,60837,8392,5300,17518,8971,9146,12891,170938,13881,14754,9571,27198,35424,33301,9567,12270,20451,2763,8495,11147,15192,86149,146505,965358,5079,11087,9146,4980,9571,116197,66473,24864,36465,120768,49684,864875
2004-01,1337670,1332886,5125,14913,21105,9294,7856,10412,33258,5400,7254,7519,82804,19368,53687,12509,14194,77235,8255,15940,5746,5209,15013,11173,4888,10304,835,12482,14262,3995,6074,13853,6499,43974,14712,12569,6357,20913,15037,4952,15784,12607,8612,11156,3954,12345,8712,6718,14637,2230,3705,30177,14335,9005,7528,8462,5367,5787,8134,60807,8435,5341,17596,9023,9211,12877,171163,13933,14766,9555,27158,35395,33373,9468,12265,20525,2772,8547,11246,15195,86414,146893,968298,5125,11173,9211,4952,9555,116533,66771,25040,36534,121040,49880,867276
2003-12,1335749,1342181,4920,14740,20913,9320,7868,10333,33661,5307,7266,7553,84879,19122,54494,12624,14249,78864,8554,15991,5843,5165,14962,11163,4938,10395,797,12636,14601,3883,6017,13659,6389,44910,14670,12746,6486,21099,14872,4924,15351,12694,8531,11007,3874,12304,8834,6970,14639,2200,3758,31126,14036,8962,7617,8618,5405,5751,7989,59586,8415,5132,17798,8805,9072,12775,176150,14019,14453,9384,26972,36131,33656,9363,12405,20709,2468,8287,11315,14816,86845,143902,982331,4920,11163,9072,4924,9384,114849,67446,24717,37612,118435,49233,881096
2003-11,1334433,1338807,4820,14678,20947,9310,7870,10356,33624,5346,7279,7607,84472,19058,54318,12624,14221,78482,8558,15969,5749,5153,14975,11171,4970,10462,823,12693,14333,3903,5955,13724,6379,44499,14619,12589,6540,21125,14956,4991,15496,12651,8446,10966,3872,12353,8854,6857,14614,2184,3761,31667,14196,8950,7579,8639,5449,5772,7977,59430,8416,5144,17774,8878,8980,12757,174958,13955,14491,9083,26827,35975,33375,9308,12442,20763,2516,8209,11391,14712,87346,143232,978809,4820,11171,8980,4991,9083,115042,67253,24842,38207,118158,49139,877734
2003-10,1335055,1331782,4945,14530,20827,9265,7812,10306,33396,5357,7251,7532,83998,19055,54008,12635,14079,78023,8531,15874,5758,5141,14922,11250,4871,10384,846,12752,14274,3837,5893,13657,6313,44343,14517,12433,6595,20930,14833,4790,15498,12577,8409,10860,3948,12244,8768,6847,14407,2086,3740,31911,14060,8852,7458,8612,5379,5657,7944,59382,8356,5101,17669,8858,8973,12710,174081,13831,14399,8889,26721,35764,33235,9292,12391,20629,2515,8109,11226,14626,87538,142849,972997,4945,11250,8973,4790,8889,114208,66820,24671,38506,117765,49032,872533
2003-09,1338626,1312677,5030,14187,20377,9181,7661,10122,32857,5340,7149,7427,82680,18207,53303,12484,13912,76859,8404,15642,5741,5049,14661,11269,4824,10234,865,12541,14329,3775,5902,13598,6339,43589,14268,12259,6362,20671,14482,4885,15577,12393,8044,10632,3872,12056,8646,6892,14195,2259,3661,31005,13791,8760,7350,8506,5300,5622,8004,59444,8246,4969,17405,8517,8829,12148,171195,13639,14161,8263,26289,35248,32734,9311,12214,20407,2578,8161,11120,14761,84283,142750,959145,5030,11269,8829,4885,8263,112032,65846,24560,37367,118188,46916,859910
2003-08,1344302,1330673,4979,14315,20506,9338,7832,10145,33496,5407,7277,7562,84055,18309,54241,12718,14139,78104,8549,15885,5833,5155,14903,11363,4874,10439,866,12698,14525,3828,5900,13753,6355,44342,14500,12486,6469,21012,14607,4815,15723,12559,8133,10675,3810,12249,8789,7020,14411,2189,3746,31458,13899,8902,7493,8628,5364,5704,7994,60094,8415,5016,17712,8589,8771,12286,174041,13813,14297,8096,26751,35878,33290,9232,12419,20791,2578,8291,11235,14757,85244,143552,974932,4979,11363,8771,4815,8096,112692,67115,24864,37927,119114,47317,874182
2003-07,1350811,1350818,5294,14646,20945,9466,8093,10250,34020,5477,7428,7753,85138,18442,54935,12905,14304,79113,8637,16203,5989,5238,15099,11821,4943,10591,960,12803,14800,3861,6063,14017,6478,44880,14743,12737,6549,21210,14864,4944,15837,12741,8225,10845,4024,12455,8859,7134,14663,2282,3773,31898,14134,9036,7586,8780,5466,5844,8133,60733,8550,5083,17963,8687,8931,12356,176209,14026,14569,8357,27063,36327,33726,9635,12545,21018,2669,8420,11377,15209,86157,146345,988455,5294,11821,8931,4944,8357,114971,68212,25338,38447,120873,47710,885974
2003-06,1357021,1375216,5441,14939,21469,9603,8224,10506,34555,5560,7530,7861,86539,19098,55751,13116,14544,80272,8803,16342,6074,5312,15348,11952,5037,10790,855,12979,15016,3920,6225,14109,6643,45637,14947,12921,6613,21412,15190,5135,16278,12898,8509,11114,4138,12612,9023,7247,14944,2330,3883,32479,14351,9191,7700,8924,5559,5950,8307,62653,8714,5180,18257,8987,9033,12729,178977,14238,14926,8583,27538,36925,34216,9772,12781,21358,2748,8653,11594,15649,88415,150384,1003764,5441,11952,9033,5135,8583,117447,69306,25619,39092,124408,49323,899806
2003-05,1360015,1375365,5450,15031,21475,9582,8065,10537,34543,5551,7508,7768,86310,19177,55665,13081,14532,80040,8785,16235,6084,5261,15312,11979,5000,10674,873,12847,15065,3920,6255,14146,6633,45596,14931,12930,6617,21359,15236,5069,16295,12894,8556,11141,4103,12554,8947,7296,14843,2455,3887,32426,14364,9161,7695,8875,5467,5992,8301,63148,8737,5200,18208,9055,9054,12766,178870,14232,15091,9443,27499,36864,34212,9918,12716,21144,2755,8703,11696,15682,88597,151889,1001633,5450,11979,9054,5069,9443,117993,69291,25689,39043,125017,49554,897599
2003-04,1357617,1364717,5489,14998,21503,9481,8039,10478,34214,5531,7433,7674,85348,19034,55166,13001,14427,79140,8699,16084,6043,5231,15197,11960,4954,10556,889,12644,14929,3902,6290,14145,6719,45017,14799,12911,6574,21125,15205,5031,16157,12764,8521,11163,4095,12477,8858,7299,14721,2440,3917,31981,14283,9054,7672,8745,5420,6077,8394,62614,8661,5219,18106,8986,8999,12733,176785,14120,15041,10174,27072,36342,33857,9922,12514,20832,2770,8771,11596,15706,87829,152274,991578,5489,11960,8999,5031,10174,117812,68787,25753,38555,124651,49274,888039
2003-03,1350026,1351500,5446,14733,20974,9413,7962,10214,33994,5545,7409,7663,84960,18749,54773,12952,14336,78853,8691,15990,5915,5174,14928,11878,4944,10486,884,12544,14773,3887,6201,14134,6602,44799,14737,12713,6491,21015,14853,5095,15815,12755,8395,10839,3994,12405,8821,7199,14632,2120,3901,31627,13905,8993,7643,8720,5397,6021,8328,61279,8710,5124,18000,8874,8780,12551,175898,14095,14601,9601,26956,36201,33679,9641,12389,20708,2750,8482,11461,15503,86687,149135,985954,5446,11878,8780,5095,9601,114884,68369,25700,38118,122210,48569,883105
2003-02,1339785,1341867,5290,14534,20697,9408,7982,10192,33655,5565,7340,7578,84229,18567,54514,12853,14284,78161,8600,15972,5935,5107,14821,12293,4927,10516,848,12451,14814,3872,6156,14237,6571,44319,14603,12465,6463,20844,14644,4982,15739,12643,8334,10764,3971,12288,8757,7075,14543,2053,3723,31698,13833,8976,7578,8662,5338,5904,8302,61157,8594,5132,17838,8868,8819,12447,174195,13987,14594,9581,26777,35840,33308,9682,12355,20608,2693,8220,11248,15460,86377,148769,978108,5290,12293,8819,4982,9581,114072,67567,25706,38161,121605,48216,876016
2003-01,1330779,1333783,5183,14639,20794,9316,7949,10152,33459,5480,7341,7564,83685,18417,54256,13207,14131,77811,8457,15956,5899,5078,14865,11768,4907,10289,812,12398,14718,3886,6096,14087,6462,44215,14563,12614,6449,20697,14626,4764,15628,12573,8287,10852,3875,12156,8703,7032,14439,1952,3757,31425,13851,8867,7532,8597,5350,5925,8138,60431,8731,5126,17682,8762,8749,12354,173391,13967,14550,8859,26560,35581,33145,9394,12245,20496,2926,8402,11452,15051,85694,146018,973758,5183,11768,8749,4764,8859,113984,68011,25492,37874,120208,47820,871506
2002-12,1324837,1310872,4993,14213,20368,9210,7846,9968,33083,5312,7154,7456,83495,17915,53585,12915,13837,77394,8569,15829,5712,5002,14485,11339,4865,10117,911,12219,14263,3674,5895,13670,6258,43880,14098,12362,6321,20279,14247,4678,15083,12177,8066,10495,3678,11779,8607,6786,14080,1950,3690,31351,13467,8646,7444,8490,5206,5686,7940,59016,8593,4959,17332,8574,8610,12148,173221,13645,13976,7759,25647,35425,32354,9172,12033,20002,2649,7996,11157,14566,84375,140845,960921,4993,11339,8610,4678,7759,110865,66953,24668,37672,116754,46703,860690
2002-11,1322615,1322475,5288,14551,20720,9272,7871,10245,33311,5361,7167,7495,84092,18152,53932,12942,13880,77723,8648,15834,5705,5065,14600,11562,4907,10195,852,12301,14279,3713,5974,13820,6408,44133,14180,12363,6359,20395,14521,4887,15233,12244,8181,10727,4017,11867,8652,6696,14159,2233,3645,31715,13833,8652,7458,8560,5269,5692,8134,59202,8738,5083,17428,8597,8820,12264,174133,13757,14359,8135,25804,35616,32559,9548,12128,20144,2611,7973,11057,14847,85268,142756,966262,5288,11562,8820,4887,8135,113587,67354,24873,38074,117771,47194,865215
2002-10,1323181,1311769,5154,14384,20572,9195,7790,10141,33111,5348,7167,7442,83418,17927,53578,12770,13804,76990,8605,15717,5628,5058,14397,11503,4884,10101,825,12167,14104,3686,5966,13807,6457,43622,14066,12275,6286,20337,14385,4641,15137,12153,8140,10690,3894,11829,8640,6678,14092,2138,3617,31519,13721,8623,7457,8472,5248,5661,8075,58716,8711,4986,17217,8462,8750,12221,172372,13662,14423,8020,25513,35272,32214,9430,12045,20071,2709,7941,11119,14829,84555,141798,958483,5154,11503,8750,4641,8020,112732,66867,24816,37805,117121,46750,858050
2002-09,1324601,1319974,5449,14547,20850,9174,7831,10278,33178,5347,7197,7470,83568,18113,53600,12952,13880,77069,8631,15774,5664,5102,14433,11808,4912,10159,824,12178,14139,3721,6151,13844,6598,43644,14084,12323,6310,20419,14647,4744,15361,12208,8222,11074,3901,11899,8644,6736,14179,2226,3628,31582,13947,8656,7487,8487,5273,5669,8281,59566,8797,5075,17303,8539,9137,12341,172484,13607,14929,8082,25550,35335,32278,9822,12066,20086,2592,8032,11039,15236,85107,144564,960841,5449,11808,9137,4744,8082,115169,67250,24860,37892,119225,47215,859594
2002-08,1325115,1323199,5311,14595,20976,9166,7879,10263,33245,5330,7278,7511,83591,18131,53816,13001,13953,77196,8646,15870,5650,5132,14469,11802,4946,10163,843,12240,14155,3739,6187,13905,6579,43672,14076,12390,6425,20492,14645,4678,15295,12249,8203,11151,3771,11912,8688,6762,14259,2148,3652,32092,14053,8714,7543,8529,5358,5648,8345,59827,8887,5050,17399,8589,9176,12395,172535,13616,15072,7964,25576,35372,32258,9679,12100,20261,2595,8114,11121,15301,85835,144725,963126,5311,11802,9176,4678,7964,115484,67523,24883,38517,119648,47318,861544
2002-07,1324337,1316935,5187,14531,20871,9126,7830,10157,33211,5234,7204,7492,83129,17958,53623,12997,13820,77011,8556,15838,5703,5303,14379,11689,4912,10053,905,12185,14213,3725,6125,13648,6481,43514,14046,12356,6393,20473,14641,4587,15227,12224,8130,11041,3655,11896,8633,6864,14148,2104,3678,31824,13970,8688,7480,8506,5372,5584,8232,59344,8756,4998,17328,8532,9113,12266,172008,13570,14939,7970,25467,35232,32139,9543,11995,20166,2673,8152,11156,15231,85103,143638,959584,5187,11689,9113,4587,7970,114691,67320,24466,38217,118792,46886,858685
2002-06,1322721,1342171,5290,14869,21362,9282,7973,10369,33746,5392,7332,7667,84814,18352,54579,12669,14067,78504,8755,16136,5817,5468,14668,11737,5025,10293,871,12436,14496,3795,6208,13900,6578,44411,14317,12419,6629,20829,15024,4784,15459,12477,8270,11243,3727,12100,8798,7018,14457,2136,3793,32886,14240,8871,7609,8654,5445,5718,8261,60229,8747,5095,17703,8696,9097,12528,175555,13830,15347,8074,26042,35973,32788,9960,12236,20499,2651,8263,11397,15435,87361,145534,977597,5290,11737,9097,4784,8074,117509,67581,25010,39515,120433,47846,875909
2002-05,1321216,1323709,5184,14584,20923,9113,7812,10209,33313,5324,7232,7504,83672,18233,53781,12551,13898,77463,8622,15775,5722,5361,14463,11570,5008,10073,834,12286,14210,3705,6170,13679,6520,43841,14150,12264,6515,20476,14746,4634,15252,12316,8173,11037,3686,11913,8676,6893,14292,2115,3735,32284,13971,8759,7506,8486,5408,5669,8113,59589,8690,5034,17431,8626,8936,12341,173467,13592,15126,8301,25646,35447,32369,9885,12039,20254,2522,8191,11289,15226,86172,144116,964111,5184,11570,8936,4634,8301,115515,66818,24672,38799,119061,47373,863685
2002-04,1321489,1321075,5076,14480,20790,9067,7813,10254,33472,5274,7247,7500,83426,18151,53583,12589,13859,77239,8569,15768,5729,5198,14470,11602,5085,10064,850,12230,14241,3719,6119,13508,6444,43682,14078,12327,6518,20458,14781,4484,15180,12283,8175,11036,3611,11915,8619,6902,14335,1979,3749,32370,13894,8767,7476,8480,5494,5662,8016,59607,8879,5075,17381,8629,8667,12290,173081,13593,15089,8406,25586,35328,32277,9789,12029,20208,2741,8185,11389,15167,86133,143802,962295,5076,11602,8667,4484,8406,115188,67267,24444,38888,118718,47245,861917
2002-03,1324788,1327237,5149,14648,20838,9121,7881,10321,33647,5368,7273,7562,83744,18221,53624,12567,13863,77670,8617,15796,6038,5232,14534,11743,5133,10114,854,12284,15093,3780,6144,13743,6505,43854,14126,12319,6543,20471,14857,4539,15093,12354,8204,10696,3759,11886,8653,7252,14425,1918,3722,32553,13864,8969,7487,8513,5567,5797,8018,59253,8937,5139,17468,8656,8999,12330,173665,13666,14523,8923,25753,35466,32403,9815,12141,20382,2581,8173,11214,15198,86507,144199,968173,5149,11743,8999,4539,8923,114701,67470,24908,39096,118384,47411,866796
2002-02,1332277,1343626,5412,14966,21355,9278,7967,10523,34164,5409,7421,7651,84387,18448,54254,12776,14128,78307,8699,15979,6148,5328,14696,11931,5228,10234,842,12343,15457,3830,6272,13874,6633,44105,14250,12429,6655,20662,15146,4568,15317,12495,8358,10846,3914,12091,8745,7425,14600,1977,3748,33032,14171,9161,7629,8615,5654,5855,8133,59732,9198,5264,17686,8757,9065,12587,174778,13742,14839,9070,25944,35759,32648,10230,12286,20665,2733,8284,11402,15443,87837,146227,978195,5412,11931,9065,4568,9070,117340,68567,25138,39687,119814,48150,875425
2002-01,1295777,1293401,5219,14526,20464,8962,7509,10213,32685,5131,7091,7307,81338,17732,52456,12275,13488,75434,8324,15405,5875,4992,14196,11428,5020,9795,831,11896,14874,3646,6113,13169,6332,42679,13823,11952,6389,19883,14553,4395,14758,12008,8022,10469,3769,11700,8372,7100,13903,2010,3585,31868,13740,8765,7349,8309,5391,5555,7829,57514,8760,5111,17020,8402,8720,11998,168761,13352,14248,9042,25062,34433,31557,9680,11799,19889,2444,7898,10903,14904,84411,141037,941498,5219,11428,8720,4395,9042,113004,65672,23855,38257,115348,46154,843251
2001-12,1293898,1286105,5069,14031,20031,8917,7521,9840,32696,4970,7060,7276,82706,17457,52609,12035,13462,76416,8561,15369,5848,4900,13966,11089,4859,9840,774,11899,14793,3490,5969,12723,6165,43194,13608,11699,6254,19958,14031,4367,14400,11845,7952,10086,3600,11600,8395,6950,13727,1942,3559,31281,13089,8573,7333,8347,5315,5325,7578,57027,8654,4909,16961,8282,8507,11959,171870,13270,13614,7804,24452,34843,31367,9301,11842,19808,2433,7558,10730,14563,83185,137222,943648,5069,11089,8507,4367,7804,108932,65084,23018,37535,113260,45650,847039
2001-11,1290769,1296135,5337,14432,20526,8960,7522,10213,32909,5017,7121,7364,82739,17685,52752,12032,13499,76313,8567,15410,5839,4960,14016,11269,5052,9903,778,11957,14794,3530,6060,12906,6312,43114,13628,11796,6332,20089,14536,4484,14693,11899,8110,10465,3885,11756,8400,6966,13794,2087,3567,31734,13513,8577,7354,8372,5302,5392,7764,57949,8704,5065,16982,8376,8662,12168,171629,13397,14282,7953,24465,34823,31267,9554,11881,19904,2370,7666,10860,14794,84405,139797,945742,5337,11269,8662,4484,7953,112586,65441,23315,38066,115238,46339,848324
2001-10,1285983,1277008,5298,14243,20231,8805,7408,10121,32594,4981,7123,7235,81481,17422,51981,11873,13331,74928,8444,15207,5761,4966,13767,11155,4911,9822,776,11789,14554,3514,5970,12805,6225,42300,13460,11680,6256,19967,14318,4368,14509,11843,8068,10288,3864,11747,8282,6879,13710,2051,3565,31447,13265,8483,7291,8275,5168,5325,7613,56993,8196,4971,16761,8310,8543,12129,168623,13189,13823,7681,23963,34246,30702,9445,11747,19708,2304,7532,10886,14516,83632,137492,931819,5298,11155,8543,4368,7681,110705,64343,23111,37703,113358,45929,835822
2001-09,1280466,1276159,5164,14203,20123,8808,7445,10080,32526,4966,7120,7213,81320,17289,51938,11828,13318,74763,8460,15249,5862,4955,13744,11312,4885,9844,764,11756,14640,3522,5928,12742,6179,42341,13438,11679,6135,20012,14228,4523,14819,11857,7999,10248,3668,11761,8310,6904,13695,2061,3521,30928,13200,8402,7252,8282,5141,5288,7599,58293,7920,4920,16684,8272,8330,12109,168828,13034,13762,7716,23975,34155,30767,9356,11766,19601,2307,7649,10928,14547,82732,139206,930775,5164,11312,8330,4523,7716,110120,63953,22996,37063,115014,45669,835496
2001-08,1274661,1270194,4960,14128,19902,8780,7436,9877,32423,4943,7114,7182,81216,17071,51840,11822,13315,74519,8464,15335,5832,4959,13763,11176,4801,9851,779,11708,14556,3515,5834,12657,6087,42231,13473,11655,6139,20005,14164,4384,14636,11875,7935,10160,3518,11772,8295,6880,13682,1949,3511,30937,13096,8428,7253,8263,5160,5277,7487,57560,7903,4832,16678,8233,8260,11973,168214,13009,13743,7628,23946,34084,30680,9107,11695,19617,2271,7523,10913,14314,82288,137205,928790,4960,11176,8260,4384,7628,109009,63803,22877,37076,113441,45212,833850
2001-07,1269460,1249595,4837,13839,19705,8572,7295,9742,31767,4816,6885,7031,80251,16992,51103,11618,13071,73731,8304,15042,5681,4825,13524,10994,4685,9613,829,11530,14268,3431,5565,12226,5961,41871,13360,11460,6024,19527,13972,4242,14316,11670,7808,9943,3390,11489,8140,6772,13364,1942,3423,30262,12985,8141,7045,8101,4972,5101,7246,56522,7747,4783,16463,8061,8113,11893,166320,12824,13529,7622,23732,33693,30332,8789,11530,19198,2328,7358,10527,13930,81040,134351,914184,4837,10994,8113,4242,7622,107287,62592,22143,36286,110898,44754,821336
2001-06,1265332,1281857,4911,14178,20208,8792,7508,9949,32298,4980,7005,7223,82289,17360,52408,11889,13427,75632,8532,15450,5692,4896,13882,11020,4792,9871,895,11858,14244,3457,5759,12534,6175,42924,13633,11705,6197,20057,14345,4204,14832,11990,7987,10243,3409,11675,8382,6844,13602,1991,3564,31258,13319,8366,7218,8346,5148,5300,7510,58638,7944,4954,16938,8261,8425,12145,170515,13187,13937,7741,24314,34608,31076,9115,11807,19631,2512,7631,10835,14480,83208,138697,936693,4911,11020,8425,4204,7741,110248,63836,22814,37455,115025,45753,841618
2001-05,1263198,1276895,5067,14072,20308,8733,7516,9665,32184,4945,7008,7159,81763,17535,51995,11852,13376,74997,8492,15266,5638,4892,13783,10919,4779,9795,787,11802,14130,3460,5745,12361,6209,42699,13551,11653,6285,19932,14440,4209,14765,11897,8021,10294,3628,11577,8310,6804,13637,2050,3588,31485,13289,8362,7182,8255,5214,5267,7551,58331,7924,4892,16840,8296,8371,12371,169642,13083,14081,7901,24148,34381,30857,9266,11731,19575,2276,7592,10783,14370,83993,138450,931189,5067,10919,8371,4209,7901,110307,63613,22573,37770,114563,46223,836632
2001-04,1263270,1266367,5011,14011,20001,8633,7442,9698,31715,4839,6909,7083,80865,17412,51415,11766,13229,74320,8415,15128,5605,4933,13627,10759,4715,9686,785,11704,14111,3446,5851,12118,6208,42317,13437,11544,6230,19674,14161,4191,14656,11690,7956,10349,3611,11330,8208,6843,13485,2013,3543,31769,13173,8444,7069,8160,5291,5142,7445,57975,7835,4864,16723,8280,8193,12433,168071,12896,14023,8507,23893,34020,30556,9164,11624,19406,2258,7561,10563,14353,84080,138326,921661,5011,10759,8193,4191,8507,109444,62860,22099,37999,114049,46081,828509
2001-03,1264831,1263479,4941,13963,19940,8596,7460,9669,31692,4773,6913,7067,80897,17568,51426,11630,13270,74508,8434,15111,5631,4820,13647,10803,4710,9707,789,11681,14158,3428,5753,11985,6221,42399,13408,11528,6266,19628,14217,4172,14614,11682,7914,10058,3591,11310,8189,6861,13479,1938,3527,31922,13088,8485,7024,8147,5356,5072,7429,57484,7792,4858,16729,8167,7943,12242,167955,12920,13661,8164,23919,33998,30576,9078,11667,19363,2246,7511,10530,14184,84079,137104,921031,4941,10803,7943,4172,8164,108532,62642,21830,38188,113196,45891,828616
2001-02,1267100,1276411,5247,14102,20236,8668,7536,9674,31914,4857,6953,7196,81379,17644,51855,11686,13345,74925,8477,15200,5649,4916,13862,11022,4760,9844,750,11810,14190,3488,5913,12186,6356,42680,13500,11622,6330,19928,14355,4319,14788,11795,7993,10140,3878,11444,8268,6832,13614,2141,3583,31643,13241,8606,7044,8207,5478,5086,7634,58149,7862,4918,16819,8220,8195,12374,169085,13071,13920,8967,24077,34276,30745,9475,11784,19526,2288,7598,10779,14488,84204,140162,928602,5247,11022,8195,4319,8967,110061,63084,22129,37973,114926,46231,835194
2001-01,1269141,1260661,5061,14015,19933,8557,7424,9656,31467,4793,6809,7098,80385,17439,51356,11509,13025,73994,8339,15095,5630,4896,13641,10819,4650,9642,708,11671,14053,3382,5913,11996,6209,42126,13188,11521,6330,19673,14024,4156,14573,11678,7885,10017,3634,11333,8150,6748,13375,2109,3518,31875,13042,8603,6925,8091,5398,5016,7694,57633,7749,4812,16593,8239,8146,12166,167081,13210,13763,8402,23703,33820,30428,9214,11564,19302,2281,7585,10671,14451,83934,138340,917022,5061,10819,8146,4156,8402,108476,62246,21805,38205,114058,45729,824825
2000-12,1271642,1280556,4918,13807,19900,8672,7616,9450,32275,4952,6931,7231,83119,17145,52476,11656,13302,76389,8720,15412,5790,4895,13818,10821,4787,9850,683,11911,14355,3366,5788,12455,6185,43320,13321,11647,6260,19945,13901,4428,14744,11750,7817,10016,3311,11335,8323,6858,13541,2024,3573,31323,12932,8419,7107,8312,5200,5187,7645,58902,7890,4694,16936,8181,8069,11968,173268,13144,13573,7746,23877,34892,31085,8968,11804,19770,2163,7575,10668,14472,82694,138796,939219,4918,10821,8069,4428,7746,107241,63468,22594,37583,115311,45111,845088
2000-11,1274914,1274382,5003,13842,19901,8614,7533,9456,32142,4940,6887,7174,82569,17221,52171,11561,13217,75838,8651,15315,5707,4879,13720,10885,4753,9781,706,11847,14098,3339,5845,12415,6284,43025,13208,11580,6263,19715,13923,4579,14756,11635,7852,10018,3503,11215,8249,6576,13467,2089,3455,31381,12928,8431,7058,8244,5185,5154,7688,58740,7865,4708,16713,8227,8046,12012,172020,13080,13626,7596,23712,34608,30841,9132,11711,19475,2226,7500,10413,14658,82956,138955,931832,5003,10885,8046,4579,7596,107534,63148,22509,37644,115471,45312,838129
2000-10,1279127,1265736,4891,13702,19725,8559,7491,9294,31969,4952,6863,7175,81882,16972,51764,11482,13126,75244,8579,15274,5764,4963,13698,10647,4761,9758,704,11789,14179,3321,5829,12430,6247,42593,13087,11540,6208,19619,13846,4525,14648,11532,7795,9913,3390,11166,8187,6606,13483,2003,3435,31038,12784,8646,6998,8219,5442,5126,7646,58376,7809,4657,16633,8103,8055,11859,170650,13014,13549,7350,23569,34337,30579,9024,11630,19437,2208,7451,10384,14546,81975,137631,926799,4891,10647,8055,4525,7350,106494,62800,22508,37246,114743,44729,833436
2000-09,1284099,1270088,4973,13820,19856,8600,7529,9497,32189,4972,6919,7200,82426,17067,52113,11537,13196,75843,8644,15385,5688,4881,13720,10531,4777,9826,732,11828,14003,3350,5778,12526,6128,42879,13187,11544,6245,19737,13905,4458,14463,11572,7854,9951,3412,11231,8264,6532,13545,1956,3439,31215,12905,8296,7060,8275,5054,5178,7562,57728,7865,4727,16716,8220,8167,11977,172024,13094,13627,7142,23707,34569,30818,8851,11667,19515,2308,7389,10393,14335,82578,136029,931480,4973,10531,8167,4458,7142,107139,63135,22676,37460,113383,45118,837502
